modified_date,jobcountry,ma_share_perc
2020-04-05,SG,0
2020-04-05,US,0.00101621519289006
2020-04-06,AU,0
2020-04-06,CA,0.00206334918834798
2020-04-06,DE,0.000163135601820271
2020-04-06,ES,0
2020-04-06,FR,0
2020-04-06,GB,0
2020-04-06,IE,0
2020-04-06,IN,0.00449939895163509
2020-04-06,SG,0
2020-04-06,US,0.00102331747620854
2020-04-07,AU,0
2020-04-07,CA,0.00195692883410568
2020-04-07,DE,0.000164288896098336
2020-04-07,ES,0
2020-04-07,FR,0
2020-04-07,GB,0
2020-04-07,IE,0
2020-04-07,IN,0.00459874901180836
2020-04-07,SG,0
2020-04-07,US,0.00103485434950162
2020-04-08,AU,0
2020-04-08,CA,0.00184229929411397
2020-04-08,DE,0.00016514961349256
2020-04-08,ES,0
2020-04-08,FR,0
2020-04-08,GB,0
2020-04-08,IE,0
2020-04-08,IN,0.00469016915780305
2020-04-08,SG,0
2020-04-08,US,0.00104982436672491
2020-04-09,AU,0
2020-04-09,CA,0.00179407092932897
2020-04-09,DE,0.000165944804061395
2020-04-09,ES,0
2020-04-09,FR,0
2020-04-09,GB,0
2020-04-09,IE,0
2020-04-09,IN,0.00478447398056538
2020-04-09,SG,0
2020-04-09,US,0.00106088533716442
2020-04-10,AU,0
2020-04-10,CA,0.00174498494758652
2020-04-10,DE,0.000166546432131849
2020-04-10,ES,0
2020-04-10,FR,0
2020-04-10,GB,0
2020-04-10,IE,0
2020-04-10,IN,0.00485335925941354
2020-04-10,SG,0
2020-04-10,US,0.00108081390727393
2020-04-11,AU,0
2020-04-11,CA,0.00169003074086211
2020-04-11,DE,0.00016708272287761
2020-04-11,ES,0
2020-04-11,FR,0
2020-04-11,GB,0
2020-04-11,IE,0
2020-04-11,IN,0.00492354254438741
2020-04-11,SG,0
2020-04-11,US,0.00109686896481446
2020-04-12,AU,0
2020-04-12,CA,0.00163751429061056
2020-04-12,DE,0.000167648448083358
2020-04-12,ES,0
2020-04-12,FR,0
2020-04-12,GB,0
2020-04-12,IE,0
2020-04-12,IN,0.00500783711084059
2020-04-12,SG,0
2020-04-12,US,0.00111651318730556
2020-04-13,AU,0
2020-04-13,CA,0.00165885114674469
2020-04-13,DE,0.000167960076686247
2020-04-13,ES,0
2020-04-13,FR,0
2020-04-13,GB,0
2020-04-13,IE,0
2020-04-13,IN,0.00508376810812877
2020-04-13,SG,0
2020-04-13,US,0.00113758596842468
2020-04-14,AU,0
2020-04-14,CA,0.0016764275450424
2020-04-14,DE,0.000168042053600526
2020-04-14,ES,0
2020-04-14,FR,0
2020-04-14,GB,0
2020-04-14,IE,0
2020-04-14,IN,0.00516298612280929
2020-04-14,SG,0
2020-04-14,US,0.00115303879714107
2020-04-15,AU,0
2020-04-15,CA,0.00170029050582711
2020-04-15,DE,0.000168329435723917
2020-04-15,ES,0
2020-04-15,FR,0
2020-04-15,GB,0
2020-04-15,IE,0
2020-04-15,IN,0.00507026251369012
2020-04-15,SG,0
2020-04-15,US,0.00117099981342458
2020-04-16,AU,0
2020-04-16,CA,0.00171912318235012
2020-04-16,DE,0.000168419865868123
2020-04-16,ES,0
2020-04-16,FR,0
2020-04-16,GB,0
2020-04-16,IE,0
2020-04-16,IN,0.00497300380853716
2020-04-16,SG,0
2020-04-16,US,0.00119187999532518
2020-04-17,AU,0
2020-04-17,CA,0.00173584374007866
2020-04-17,DE,0.000168541068613302
2020-04-17,ES,0
2020-04-17,FR,0
2020-04-17,GB,0
2020-04-17,IE,0
2020-04-17,IN,0.00487710020822126
2020-04-17,SG,0
2020-04-17,US,0.00120434126489098
2020-04-18,AU,0
2020-04-18,CA,0.00175089177163659
2020-04-18,DE,0.000168598460578296
2020-04-18,ES,0
2020-04-18,FR,0
2020-04-18,GB,0
2020-04-18,IE,0
2020-04-18,IN,0.00478298435676895
2020-04-18,SG,0
2020-04-18,US,0.00121580490670864
2020-04-19,AU,0
2020-04-19,CA,0.00176921821863332
2020-04-19,DE,0.000168955622231314
2020-04-19,ES,0
2020-04-19,FR,0
2020-04-19,GB,0
2020-04-19,IE,0
2020-04-19,IN,0.00468488400283624
2020-04-19,SG,0
2020-04-19,US,0.00122711170576176
2020-04-20,AU,0
2020-04-20,CA,0.00177768667946707
2020-04-20,DE,0.00016920434488193
2020-04-20,ES,0
2020-04-20,FR,0
2020-04-20,GB,0
2020-04-20,IE,0
2020-04-20,IN,0.00458545831647926
2020-04-20,SG,0
2020-04-20,US,0.00123683520437917
2020-04-21,AU,0
2020-04-21,CA,0.00178430407560027
2020-04-21,DE,0.000169453397956556
2020-04-21,ES,0
2020-04-21,FR,0
2020-04-21,GB,0
2020-04-21,IE,0
2020-04-21,IN,0.00447716565359917
2020-04-21,SG,0
2020-04-21,US,0.00124236060466641
2020-04-22,AU,0
2020-04-22,CA,0.00178535279293638
2020-04-22,DE,0.000169707722668066
2020-04-22,ES,0
2020-04-22,FR,0
2020-04-22,GB,0
2020-04-22,IE,0
2020-04-22,IN,0.00453934333962141
2020-04-22,SG,0
2020-04-22,US,0.00111179792758027
2020-04-23,AU,0
2020-04-23,CA,0.00178840466231671
2020-04-23,DE,0.000169999664587197
2020-04-23,ES,0
2020-04-23,FR,0
2020-04-23,GB,0
2020-04-23,IE,0
2020-04-23,IN,0.00450112602523046
2020-04-23,SG,0
2020-04-23,US,0.000980221589281826
2020-04-24,AU,0
2020-04-24,CA,0.0017900545681216
2020-04-24,DE,0.00017028843201325
2020-04-24,ES,0
2020-04-24,FR,0
2020-04-24,GB,0
2020-04-24,IE,0
2020-04-24,IN,0.00426473007575961
2020-04-24,SG,0
2020-04-24,US,0.000850929496755732
2020-04-25,AU,0
2020-04-25,CA,0.00178755033322303
2020-04-25,DE,0.000170542796576956
2020-04-25,ES,0
2020-04-25,FR,0
2020-04-25,GB,0
2020-04-25,IE,0
2020-04-25,IN,0.00401233308951785
2020-04-25,SG,0
2020-04-25,US,0.000719054646443198
2020-04-26,AU,0
2020-04-26,CA,0.00177920112049133
2020-04-26,DE,0.000170487840471688
2020-04-26,ES,0
2020-04-26,FR,0
2020-04-26,GB,0
2020-04-26,IE,0
2020-04-26,IN,0.00374523649545627
2020-04-26,SG,0
2020-04-26,US,0.000587804719331915
2020-04-27,AU,0
2020-04-27,CA,0.00177805830972669
2020-04-27,DE,0.000170611539156676
2020-04-27,ES,0
2020-04-27,FR,0
2020-04-27,GB,0
2020-04-27,IE,0
2020-04-27,IN,0.00348657902038885
2020-04-27,SG,0
2020-04-27,US,0.000457881948765226
2020-04-28,AU,0
2020-04-28,CA,0.00177651144138082
2020-04-28,DE,0.000170932367355057
2020-04-28,ES,0
2020-04-28,FR,0
2020-04-28,GB,0
2020-04-28,IE,0
2020-04-28,IN,0.003218975304401
2020-04-28,SG,0
2020-04-28,US,0.000331588157447725
2020-04-29,AU,0
2020-04-29,CA,0.00177446544256586
2020-04-29,DE,0.00017108361472332
2020-04-29,ES,0
2020-04-29,FR,0
2020-04-29,GB,0
2020-04-29,IE,0
2020-04-29,IN,0.00295947081606649
2020-04-29,SG,0.00116722888191145
2020-04-29,US,0.000332320467423382
2020-04-30,AU,0
2020-04-30,CA,0.00177241091077464
2020-04-30,DE,0.0001713683163137
2020-04-30,ES,0
2020-04-30,FR,0
2020-04-30,GB,0
2020-04-30,IE,0
2020-04-30,IN,0.00279888346896117
2020-04-30,SG,0.00234107557753301
2020-04-30,US,0.000332829341733492
2020-05-01,AU,0
2020-05-01,CA,0.00177261998175149
2020-05-01,DE,0.00017185121127253
2020-05-01,ES,0
2020-05-01,FR,0
2020-05-01,GB,0
2020-05-01,IE,0
2020-05-01,IN,0.00282990609038232
2020-05-01,SG,0.00353229628094883
2020-05-01,US,0.000333133666297131
2020-05-02,AU,0
2020-05-02,CA,0.00168776179806484
2020-05-02,DE,0.000172419245533632
2020-05-02,ES,0
2020-05-02,FR,0
2020-05-02,GB,0
2020-05-02,IE,0
2020-05-02,IN,0.00286227351540429
2020-05-02,SG,0.00477740146120893
2020-05-02,US,0.000333894019189624
2020-05-03,AU,0
2020-05-03,CA,0.00160867357292669
2020-05-03,DE,0.000172997588483424
2020-05-03,ES,0
2020-05-03,FR,0
2020-05-03,GB,0
2020-05-03,IE,0
2020-05-03,IN,0.00289754834811149
2020-05-03,SG,0.00601105554460395
2020-05-03,US,0.000334762633981887
2020-05-04,AU,0
2020-05-04,CA,0.00152609233098455
2020-05-04,DE,0.000173572984892225
2020-05-04,ES,0
2020-05-04,FR,0
2020-05-04,GB,0
2020-05-04,IE,0
2020-05-04,IN,0.00292061060173054
2020-05-04,SG,0.00722186321385973
2020-05-04,US,0.00033554541321327
2020-05-05,AU,0
2020-05-05,CA,0.00144188671358367
2020-05-05,DE,0.000174075818539421
2020-05-05,ES,0
2020-05-05,FR,0
2020-05-05,GB,0
2020-05-05,IE,0
2020-05-05,IN,0.00305241733164876
2020-05-05,SG,0.00843338967662649
2020-05-05,US,0.000335979703632856
2020-05-06,AU,0
2020-05-06,CA,0.00136004474698154
2020-05-06,DE,0.000174482749927848
2020-05-06,ES,0
2020-05-06,FR,0
2020-05-06,GB,0
2020-05-06,IE,0
2020-05-06,IN,0.00306191978527356
2020-05-06,SG,0.00847028371158239
2020-05-06,US,0.000336053361969379
2020-05-07,AU,0
2020-05-07,CA,0.00127606188975468
2020-05-07,DE,0.00017488108745689
2020-05-07,ES,0
2020-05-07,FR,0
2020-05-07,GB,0
2020-05-07,IE,0
2020-05-07,IN,0.00307095508735475
2020-05-07,SG,0.00849732086647482
2020-05-07,US,0.000336157744880722
2020-05-08,AU,0
2020-05-08,CA,0.00118882126797014
2020-05-08,DE,0.000175026079891281
2020-05-08,ES,0
2020-05-08,FR,0
2020-05-08,GB,0
2020-05-08,IE,0
2020-05-08,IN,0.00307443984105183
2020-05-08,SG,0.00851113721794843
2020-05-08,US,0.000331552807111762
2020-05-09,AU,0
2020-05-09,CA,0.00118365606118296
2020-05-09,DE,0.000175171471220113
2020-05-09,ES,0
2020-05-09,FR,0
2020-05-09,GB,0
2020-05-09,IE,0
2020-05-09,IN,0.00307498285869391
2020-05-09,SG,0.00851839587443018
2020-05-09,US,0.00032616149845663
2020-05-10,AU,0
2020-05-10,CA,0.00117628139378993
2020-05-10,DE,0.000175320289458002
2020-05-10,ES,0
2020-05-10,FR,0
2020-05-10,GB,0
2020-05-10,IE,0
2020-05-10,IN,0.00307347299244855
2020-05-10,SG,0.0084993584883709
2020-05-10,US,0.000320619154852479
2020-05-11,AU,0
2020-05-11,CA,0.00117178778377509
2020-05-11,DE,0.000175453121682143
2020-05-11,ES,0
2020-05-11,FR,0
2020-05-11,GB,0
2020-05-11,IE,0
2020-05-11,IN,0.00307367831068991
2020-05-11,SG,0.00849956377089864
2020-05-11,US,0.000315402290702064
2020-05-12,AU,0
2020-05-12,CA,0.00116898922230374
2020-05-12,DE,0.000175544643507771
2020-05-12,ES,0
2020-05-12,FR,0
2020-05-12,GB,0
2020-05-12,IE,0
2020-05-12,IN,0.00275725593838826
2020-05-12,SG,0.00849398989007636
2020-05-12,US,0.000310309728115337
2020-05-13,AU,0
2020-05-13,CA,0.00116662567003823
2020-05-13,DE,0.000175782076198663
2020-05-13,ES,0
2020-05-13,FR,0
2020-05-13,GB,0
2020-05-13,IE,0
2020-05-13,IN,0.00265490854216961
2020-05-13,SG,0.00849755268507935
2020-05-13,US,0.000306963114756437
2020-05-14,AU,0
2020-05-14,CA,0.00116550914594051
2020-05-14,DE,0.000175952982007128
2020-05-14,ES,0
2020-05-14,FR,0
2020-05-14,GB,0
2020-05-14,IE,0
2020-05-14,IN,0.00254801929842316
2020-05-14,SG,0.00849423059881336
2020-05-14,US,0.000302262984002783
2020-05-15,AU,0
2020-05-15,CA,0.00116186994371103
2020-05-15,DE,0.000176163651147817
2020-05-15,ES,0
2020-05-15,FR,0
2020-05-15,GB,0
2020-05-15,IE,0
2020-05-15,IN,0.00244050568714137
2020-05-15,SG,0.00848901836949939
2020-05-15,US,0.000313817455088824
2020-05-16,AU,0
2020-05-16,CA,0.00116347617434992
2020-05-16,DE,0.000176397599689305
2020-05-16,ES,0
2020-05-16,FR,0
2020-05-16,GB,0
2020-05-16,IE,0
2020-05-16,IN,0.00233837537769436
2020-05-16,SG,0.00859986024731589
2020-05-16,US,0.000317927110442099
2020-05-17,AU,0
2020-05-17,CA,0.00116490667279975
2020-05-17,DE,0.000176626206894862
2020-05-17,ES,0
2020-05-17,FR,0
2020-05-17,GB,0
2020-05-17,IE,0
2020-05-17,IN,0.00223546591268527
2020-05-17,SG,0.00863909129524845
2020-05-17,US,0.000321894790793592
2020-05-18,AU,0
2020-05-18,CA,0.00116632440854875
2020-05-18,DE,0.00017688192140784
2020-05-18,ES,0
2020-05-18,FR,0
2020-05-18,GB,0
2020-05-18,IE,0
2020-05-18,IN,0.00213227566734391
2020-05-18,SG,0.00867693875833636
2020-05-18,US,0.00032571548424679
2020-05-19,AU,0
2020-05-19,CA,0.00116892065910017
2020-05-19,DE,0.000177311472149002
2020-05-19,ES,0
2020-05-19,FR,0
2020-05-19,GB,0
2020-05-19,IE,0
2020-05-19,IN,0.0023469916787693
2020-05-19,SG,0.00871117319659452
2020-05-19,US,0.000329546491932151
2020-05-20,AU,0
2020-05-20,CA,0.0011645333236215
2020-05-20,DE,0.000177607014956204
2020-05-20,ES,0
2020-05-20,FR,0
2020-05-20,GB,0
2020-05-20,IE,0
2020-05-20,IN,0.00256299834105581
2020-05-20,SG,0.0086966482870055
2020-05-20,US,0.000331674280454276
2020-05-21,AU,0
2020-05-21,CA,0.00115745194932766
2020-05-21,DE,0.000177577473959968
2020-05-21,ES,0
2020-05-21,FR,0
2020-05-21,GB,0
2020-05-21,IE,0
2020-05-21,IN,0.0027746726486579
2020-05-21,SG,0.00867467196430741
2020-05-21,US,0.000334539017317678
2020-05-22,AU,0
2020-05-22,CA,0.00115270324499965
2020-05-22,DE,0.000177176986553031
2020-05-22,ES,0
2020-05-22,FR,0
2020-05-22,GB,0
2020-05-22,IE,0
2020-05-22,IN,0.00299818844592396
2020-05-22,SG,0.0086827881428933
2020-05-22,US,0.000325567941096922
2020-05-23,AU,0
2020-05-23,CA,0.00114338372933362
2020-05-23,DE,0.000176699239199774
2020-05-23,ES,0
2020-05-23,FR,0
2020-05-23,GB,0
2020-05-23,IE,0
2020-05-23,IN,0.00322007559141076
2020-05-23,SG,0.00859668901565072
2020-05-23,US,0.000324290336860528
2020-05-24,AU,0
2020-05-24,CA,0.00113715859715308
2020-05-24,DE,0.000176250364605195
2020-05-24,ES,0
2020-05-24,FR,0
2020-05-24,GB,0
2020-05-24,IE,0
2020-05-24,IN,0.00344559609665298
2020-05-24,SG,0.00859454671905624
2020-05-24,US,0.000323427514029135
2020-05-25,AU,0
2020-05-25,CA,0.00113095086170372
2020-05-25,DE,0.000175799725612291
2020-05-25,ES,0
2020-05-25,FR,0
2020-05-25,GB,0
2020-05-25,IE,0
2020-05-25,IN,0.00367241675335157
2020-05-25,SG,0.00860328692795472
2020-05-25,US,0.000322611647261895
2020-05-26,AU,0
2020-05-26,CA,0.00112295367495206
2020-05-26,DE,0.000175115790080356
2020-05-26,ES,0
2020-05-26,FR,0
2020-05-26,GB,0
2020-05-26,IE,0
2020-05-26,IN,0.00379180406431188
2020-05-26,SG,0.00862833011638854
2020-05-26,US,0.00032196358834518
2020-05-27,AU,0
2020-05-27,CA,0.00111857034834905
2020-05-27,DE,0.000174445636248474
2020-05-27,ES,0
2020-05-27,FR,0
2020-05-27,GB,0
2020-05-27,IE,0
2020-05-27,IN,0.00380209765610098
2020-05-27,SG,0.00868786260468195
2020-05-27,US,0.000321440949899451
2020-05-28,AU,0
2020-05-28,CA,0.00111603927519861
2020-05-28,DE,0.00017403092891544
2020-05-28,ES,0
2020-05-28,FR,0
2020-05-28,GB,0
2020-05-28,IE,0
2020-05-28,IN,0.0038170833169641
2020-05-28,SG,0.00876272263433117
2020-05-28,US,0.000317377418906589
2020-05-29,AU,0
2020-05-29,CA,0.00111117015829789
2020-05-29,DE,0.000174009351116007
2020-05-29,ES,0
2020-05-29,FR,0
2020-05-29,GB,0
2020-05-29,IE,0
2020-05-29,IN,0.00383401072807949
2020-05-29,SG,0.0087828151800464
2020-05-29,US,0.000312650738503911
2020-05-30,AU,0
2020-05-30,CA,0.0011030224894795
2020-05-30,DE,0.000173928229418813
2020-05-30,ES,0
2020-05-30,FR,0
2020-05-30,GB,0
2020-05-30,IE,0
2020-05-30,IN,0.00384088170440814
2020-05-30,SG,0.00873374214260721
2020-05-30,US,0.000307378177757512
2020-05-31,AU,0
2020-05-31,CA,0.00109834087693278
2020-05-31,DE,0.000173880304335047
2020-05-31,ES,0
2020-05-31,FR,0
2020-05-31,GB,0
2020-05-31,IE,0
2020-05-31,IN,0.00385720153745512
2020-05-31,SG,0.00874945578506716
2020-05-31,US,0.000302457458737253
2020-06-01,AU,0
2020-06-01,CA,0.00109332959818174
2020-06-01,DE,0.000173978312251891
2020-06-01,ES,0
2020-06-01,FR,0
2020-06-01,GB,0
2020-06-01,IE,0
2020-06-01,IN,0.00388031905395883
2020-06-01,SG,0.00876639807834362
2020-06-01,US,0.000297683067701974
2020-06-02,AU,0
2020-06-02,CA,0.00108876530454221
2020-06-02,DE,0.000174161133134445
2020-06-02,ES,0
2020-06-02,FR,0
2020-06-02,GB,0
2020-06-02,IE,0
2020-06-02,IN,0.00378350497003522
2020-06-02,SG,0.00876550226086693
2020-06-02,US,0.000288476844505762
2020-06-03,AU,0
2020-06-03,CA,0.00108442254757913
2020-06-03,DE,0.000174394369062498
2020-06-03,ES,0
2020-06-03,FR,0
2020-06-03,GB,0
2020-06-03,IE,0
2020-06-03,IN,0.00368743624296144
2020-06-03,SG,0.008782988954796
2020-06-03,US,0.000279237698797314
2020-06-04,AU,0
2020-06-04,CA,0.00108063284795967
2020-06-04,DE,0.000174590687851225
2020-06-04,ES,0
2020-06-04,FR,0
2020-06-04,GB,0
2020-06-04,IE,0
2020-06-04,IN,0.00358795392483588
2020-06-04,SG,0.00878567631567709
2020-06-04,US,0.0002738920695879
2020-06-05,AU,0
2020-06-05,CA,0.00107643791075514
2020-06-05,DE,0.000174581353420613
2020-06-05,ES,0
2020-06-05,FR,0
2020-06-05,GB,0
2020-06-05,IE,0
2020-06-05,IN,0.00357589246504763
2020-06-05,SG,0.00878567631567709
2020-06-05,US,0.000269055716662486
2020-06-06,AU,0
2020-06-06,CA,0.00107274100646594
2020-06-06,DE,0.00017492974865787
2020-06-06,ES,0
2020-06-06,FR,0
2020-06-06,GB,0
2020-06-06,IE,0
2020-06-06,IN,0.00357133532188158
2020-06-06,SG,0.00874101870066749
2020-06-06,US,0.000268400093731595
2020-06-07,AU,0
2020-06-07,CA,0.00106459857509514
2020-06-07,DE,0.000175237727995953
2020-06-07,ES,0
2020-06-07,FR,0
2020-06-07,GB,0
2020-06-07,IE,0
2020-06-07,IN,0.00355519577249002
2020-06-07,SG,0.00862926148598191
2020-06-07,US,0.000267374100361553
2020-06-08,AU,0
2020-06-08,CA,0.00105805809964893
2020-06-08,DE,0.000175036712266703
2020-06-08,ES,0
2020-06-08,FR,0
2020-06-08,GB,0
2020-06-08,IE,0
2020-06-08,IN,0.00353290529682643
2020-06-08,SG,0.00851267546977969
2020-06-08,US,0.00026619637600593
2020-06-09,AU,0
2020-06-09,CA,0.0010502436359356
2020-06-09,DE,0.00017479562774839
2020-06-09,ES,0
2020-06-09,FR,0
2020-06-09,GB,0
2020-06-09,IE,0
2020-06-09,IN,0.00363139118224255
2020-06-09,SG,0.0084064387873236
2020-06-09,US,0.000272966648410037
2020-06-10,AU,0
2020-06-10,CA,0.0010422034196286
2020-06-10,DE,0.000174505103178112
2020-06-10,ES,0
2020-06-10,FR,0
2020-06-10,GB,0
2020-06-10,IE,0
2020-06-10,IN,0.00372538771106069
2020-06-10,SG,0.00828237090404442
2020-06-10,US,0.000279837597621876
2020-06-11,AU,0
2020-06-11,CA,0.00103447683699882
2020-06-11,DE,0.000174174105794379
2020-06-11,ES,0
2020-06-11,FR,0
2020-06-11,GB,0
2020-06-11,IE,0
2020-06-11,IN,0.00381753437194715
2020-06-11,SG,0.0081683134844519
2020-06-11,US,0.000286603377616716
2020-06-12,AU,0
2020-06-12,CA,0.00102908018477615
2020-06-12,DE,0.000198577239738283
2020-06-12,ES,0
2020-06-12,FR,0
2020-06-12,GB,0
2020-06-12,IE,0
2020-06-12,IN,0.00369947073258468
2020-06-12,SG,0.00807218028206872
2020-06-12,US,0.000293468195518026
2020-06-13,AU,0
2020-06-13,CA,0.00102683033939989
2020-06-13,DE,0.000222638399618664
2020-06-13,ES,0
2020-06-13,FR,0
2020-06-13,GB,0
2020-06-13,IE,0
2020-06-13,IN,0.00358293006095065
2020-06-13,SG,0.0081316347692048
2020-06-13,US,0.000296279573006268
2020-06-14,AU,0
2020-06-14,CA,0.00102108216225867
2020-06-14,DE,0.00024666615983656
2020-06-14,ES,0
2020-06-14,FR,0
2020-06-14,GB,0
2020-06-14,IE,0
2020-06-14,IN,0.00346508780670556
2020-06-14,SG,0.00811473050819817
2020-06-14,US,0.000298654602622397
2020-06-15,AU,0
2020-06-15,CA,0.00101444038884743
2020-06-15,DE,0.000271124335703598
2020-06-15,ES,0
2020-06-15,FR,0
2020-06-15,GB,0
2020-06-15,IE,0
2020-06-15,IN,0.0033469453947358
2020-06-15,SG,0.00809762285553436
2020-06-15,US,0.000289401967753461
2020-06-16,AU,0
2020-06-16,CA,0.00100877775792548
2020-06-16,DE,0.000295616837377684
2020-06-16,ES,0
2020-06-16,FR,0
2020-06-16,GB,0
2020-06-16,IE,0
2020-06-16,IN,0.00322557523026485
2020-06-16,SG,0.00807111168774036
2020-06-16,US,0.000276311369321039
2020-06-17,AU,0
2020-06-17,CA,0.00100276219059033
2020-06-17,DE,0.000320012579414357
2020-06-17,ES,0
2020-06-17,FR,0
2020-06-17,GB,0
2020-06-17,IE,0
2020-06-17,IN,0.00310950481363857
2020-06-17,SG,0.00804667941422572
2020-06-17,US,0.000263326563361777
2020-06-18,AU,0
2020-06-18,CA,0.000996847290640548
2020-06-18,DE,0.000344352167478167
2020-06-18,ES,0
2020-06-18,FR,0
2020-06-18,GB,0
2020-06-18,IE,0
2020-06-18,IN,0.00289186647918912
2020-06-18,SG,0.0080386529931251
2020-06-18,US,0.000250437459560017
2020-06-19,AU,0
2020-06-19,CA,0.000990659247849796
2020-06-19,DE,0.000344028210918734
2020-06-19,ES,0
2020-06-19,FR,0
2020-06-19,GB,0
2020-06-19,IE,0
2020-06-19,IN,0.0027832260249048
2020-06-19,SG,0.00803476514401017
2020-06-19,US,0.000237522041320177
2020-06-20,AU,0
2020-06-20,CA,0.000982148595198574
2020-06-20,DE,0.000343651005213683
2020-06-20,ES,0
2020-06-20,FR,0
2020-06-20,GB,0
2020-06-20,IE,0
2020-06-20,IN,0.00266546006870547
2020-06-20,SG,0.00794979776996579
2020-06-20,US,0.000224403137440255
2020-06-21,AU,0
2020-06-21,CA,0.000976946349711505
2020-06-21,DE,0.000343397555237286
2020-06-21,ES,0
2020-06-21,FR,0
2020-06-21,GB,0
2020-06-21,IE,0
2020-06-21,IN,0.00254848971397722
2020-06-21,SG,0.00794343397844832
2020-06-21,US,0.000211509024718144
2020-06-22,AU,0
2020-06-22,CA,0.000971846514190758
2020-06-22,DE,0.000343197410660417
2020-06-22,ES,0
2020-06-22,FR,0
2020-06-22,GB,0
2020-06-22,IE,0
2020-06-22,IN,0.00243056237421622
2020-06-22,SG,0.00793686670142319
2020-06-22,US,0.000210154226995617
2020-06-23,AU,0
2020-06-23,CA,0.000967004508212307
2020-06-23,DE,0.000343106901965341
2020-06-23,ES,0
2020-06-23,FR,0
2020-06-23,GB,0
2020-06-23,IE,0
2020-06-23,IN,0.00231851095926914
2020-06-23,SG,0.00794168253786728
2020-06-23,US,0.000213454713998023
2020-06-24,AU,0
2020-06-24,CA,0.000962664647791121
2020-06-24,DE,0.0003430306859205
2020-06-24,ES,0
2020-06-24,FR,0
2020-06-24,GB,0
2020-06-24,IE,0
2020-06-24,IN,0.00220473645101493
2020-06-24,SG,0.00794641424461141
2020-06-24,US,0.000216653608023881
2020-06-25,AU,0
2020-06-25,CA,0.000959456768142825
2020-06-25,DE,0.000343186603183721
2020-06-25,ES,0
2020-06-25,FR,0
2020-06-25,GB,0
2020-06-25,IE,0
2020-06-25,IN,0.00220035151464629
2020-06-25,SG,0.00793392722994708
2020-06-25,US,0.00021982137942556
2020-06-26,AU,0
2020-06-26,CA,0.000956931617659086
2020-06-26,DE,0.000343479417076544
2020-06-26,ES,0
2020-06-26,FR,0
2020-06-26,GB,0
2020-06-26,IE,0
2020-06-26,IN,0.00219397256823135
2020-06-26,SG,0.00791505403946567
2020-06-26,US,0.000223107856794464
2020-06-27,AU,0
2020-06-27,CA,0.000953491299793459
2020-06-27,DE,0.000343666957878114
2020-06-27,ES,0
2020-06-27,FR,0
2020-06-27,GB,0
2020-06-27,IE,0
2020-06-27,IN,0.00219166343837863
2020-06-27,SG,0.00789622099355723
2020-06-27,US,0.000226797274737918
2020-06-28,AU,0
2020-06-28,CA,0.000950917839205213
2020-06-28,DE,0.000343721924602751
2020-06-28,ES,0
2020-06-28,FR,0
2020-06-28,GB,0
2020-06-28,IE,0
2020-06-28,IN,0.00219135835850129
2020-06-28,SG,0.00788195140441687
2020-06-28,US,0.000230642811511236
2020-06-29,AU,0
2020-06-29,CA,0.000948359697473384
2020-06-29,DE,0.000343689329710358
2020-06-29,ES,0
2020-06-29,FR,0
2020-06-29,GB,0
2020-06-29,IE,0
2020-06-29,IN,0.00219027619723893
2020-06-29,SG,0.00786226054551214
2020-06-29,US,0.000234355414316527
2020-06-30,AU,0
2020-06-30,CA,0.000947036732679078
2020-06-30,DE,0.000343629598011526
2020-06-30,ES,0
2020-06-30,FR,0
2020-06-30,GB,0
2020-06-30,IE,0
2020-06-30,IN,0.00218582597843048
2020-06-30,SG,0.00784956730728479
2020-06-30,US,0.000233544432791504
2020-07-01,AU,0
2020-07-01,CA,0.000947831330744633
2020-07-01,DE,0.000343997230751423
2020-07-01,ES,0
2020-07-01,FR,0
2020-07-01,GB,0
2020-07-01,IE,0
2020-07-01,IN,0.00218593322230907
2020-07-01,SG,0.00785689763114696
2020-07-01,US,0.00023287430990946
2020-07-02,AU,0
2020-07-02,CA,0.000949716234176539
2020-07-02,DE,0.000344296071830425
2020-07-02,ES,0
2020-07-02,FR,0
2020-07-02,GB,0
2020-07-02,IE,0
2020-07-02,IN,0.00218324638117026
2020-07-02,SG,0.00786706115402636
2020-07-02,US,0.000232467370449714
2020-07-03,AU,0
2020-07-03,CA,0.000951628336641683
2020-07-03,DE,0.00034447346776534
2020-07-03,ES,0
2020-07-03,FR,0
2020-07-03,GB,0
2020-07-03,IE,0
2020-07-03,IN,0.00217976208689406
2020-07-03,SG,0.00787338325674178
2020-07-03,US,0.000232009250443448
2020-07-04,AU,0
2020-07-04,CA,0.000953627297626015
2020-07-04,DE,0.000344511839488324
2020-07-04,ES,0
2020-07-04,FR,0
2020-07-04,GB,0
2020-07-04,IE,0
2020-07-04,IN,0.00227996275319213
2020-07-04,SG,0.00787547589114127
2020-07-04,US,0.000231577524195101
2020-07-05,AU,0
2020-07-05,CA,0.000956295006900535
2020-07-05,DE,0.000344565498435015
2020-07-05,ES,0
2020-07-05,FR,0
2020-07-05,GB,0
2020-07-05,IE,0
2020-07-05,IN,0.00238047151347764
2020-07-05,SG,0.00788030997775944
2020-07-05,US,0.000231219687099425
2020-07-06,AU,0
2020-07-06,CA,0.0009588343622499
2020-07-06,DE,0.000344379541949517
2020-07-06,ES,0
2020-07-06,FR,0
2020-07-06,GB,0
2020-07-06,IE,0
